0;1073741823;0;0;0;0;0;0;0;0;
1;1073741823;0;0;0;0;0;0;0;0;
2;1073741823;0;0;0;0;0;0;0;0;
3;1073741823;0;0;0;0;0;0;0;0;
4;1073741823;0;0;0;0;0;0;0;0;
5;1073741823;0;0;0;0;0;0;0;0;
6;1073741823;0;0;0;0;0;0;0;0;
7;1073741823;0;0;0;0;0;0;0;0;
8;1073741823;0;0;0;0;0;0;0;0;
9;1073741823;0;0;0;0;0;0;0;0;
10;1073741823;0;0;0;0;0;0;0;0;
11;1073741823;0;0;0;0;0;0;0;0;
12;1073741823;0;0;0;0;0;0;0;0;
13;1073741823;0;0;0;0;0;0;0;0;
14;1073741823;0;0;0;0;0;0;0;0;
15;1073741823;0;0;0;0;0;0;0;0;
16;1073741823;0;0;0;0;0;0;0;0;
17;1073741823;0;0;0;0;0;0;0;0;
18;1073741823;0;0;0;0;0;0;0;0;
19;1073741823;0;0;0;0;0;0;0;0;
20;1073741823;0;0;0;0;0;0;0;0;
21;1073741823;0;0;0;0;0;0;0;0;
22;1073741823;0;0;0;0;0;0;0;0;
23;1073741823;0;0;0;0;0;0;0;0;
24;1073741823;0;0;0;0;0;0;0;0;
25;1073741823;0;0;0;0;0;0;0;0;
26;1073741823;0;0;0;0;0;0;0;0;
27;1073741823;0;0;0;0;0;0;0;0;
28;1073741823;0;0;0;0;0;0;0;0;
29;1073741823;0;0;0;0;0;0;0;0;
30;1073741823;0;0;0;0;0;0;0;0;
31;1073741823;0;0;0;0;0;0;0;0;
32;1073741823;0;0;0;0;0;0;0;0;
33;1073741823;0;0;0;0;0;0;0;0;
34;1073741823;0;0;0;0;0;0;0;0;
35;1073741823;0;0;0;0;0;0;0;0;
36;1073741823;0;0;0;0;0;0;0;0;
37;1073741823;0;0;0;0;0;0;0;0;
38;1073741823;0;0;0;0;0;0;0;0;
39;1073741823;0;0;0;0;0;0;0;0;
40;1073741823;0;0;0;0;0;0;0;0;
41;1073741823;0;0;0;0;0;0;0;0;
42;1073741823;0;0;0;0;0;0;0;0;
43;1073741823;0;0;0;0;0;0;0;0;
44;1073741823;0;0;0;0;0;0;0;0;
45;1073741823;0;0;0;0;0;0;0;0;
46;1073741823;0;0;0;0;0;0;0;0;
47;1073741823;0;0;0;0;0;0;0;0;
48;1073741823;0;0;0;0;0;0;0;0;
49;1073741823;0;0;0;0;0;0;0;0;
50;1073741823;0;0;0;0;0;0;0;0;
51;1073741823;0;0;0;0;0;0;0;0;
52;1073741823;0;0;0;0;0;0;0;0;
53;1073741823;0;0;0;0;0;0;0;0;
54;1073741823;0;0;0;0;0;0;0;0;
55;1073741823;0;0;0;0;0;0;0;0;
56;1073741823;0;0;0;0;0;0;0;0;
57;1073741823;0;0;0;0;0;0;0;0;
58;1073741823;0;0;0;0;0;0;0;0;
59;1073741823;0;0;0;0;0;0;0;0;
60;1073741823;0;0;0;0;0;0;0;0;
61;1073741823;0;0;0;0;0;0;0;0;
62;1073741823;0;0;0;0;0;0;0;0;
63;1073741823;0;0;0;0;0;0;0;0;
64;1073741823;0;0;0;0;0;0;0;0;
65;1073741823;0;0;0;0;0;0;0;0;
66;1073741823;0;0;0;0;0;0;0;0;
67;1073741823;0;0;0;0;0;0;0;0;
68;1073741823;0;0;0;0;0;0;0;0;
69;1073741823;0;0;0;0;0;0;0;0;
70;1073741823;0;0;0;0;0;0;0;0;
71;1073741823;0;0;0;0;0;0;0;0;
72;1073741823;0;0;0;0;0;0;0;0;
73;1073741823;0;0;0;0;0;0;0;0;
74;1073741823;0;0;0;0;0;0;0;0;
75;1073741823;0;0;0;0;0;0;0;0;
76;1073741823;0;0;0;0;0;0;0;0;
77;1073741823;0;0;0;0;0;0;0;0;
78;1073741823;0;0;0;0;0;0;0;0;
79;1073741823;0;0;0;0;0;0;0;0;
80;1073741823;0;0;0;0;0;0;0;0;
81;1073741823;0;0;0;0;0;0;0;0;
82;1073741823;0;0;0;0;0;0;0;0;
83;1073741823;0;0;0;0;0;0;0;0;
84;1073741823;0;0;0;0;0;0;0;0;
85;1073741823;0;0;0;0;0;0;0;0;
86;1073741823;0;0;0;0;0;0;0;0;
87;1073741823;0;0;0;0;0;0;0;0;
88;1073741823;0;0;0;0;0;0;0;0;
89;1073741823;0;0;0;0;0;0;0;0;
90;1073741823;0;0;0;0;0;0;0;0;
91;1073741823;0;0;0;0;0;0;0;0;
92;1073741823;0;0;0;0;0;0;0;0;
93;1073741823;0;0;0;0;0;0;0;0;
94;1073741823;0;0;0;0;0;0;0;0;
95;1073741823;0;0;0;0;0;0;0;0;
96;1073741823;0;0;0;0;0;0;0;0;
97;1073741823;0;0;0;0;0;0;0;0;
98;1073741823;0;0;0;0;0;0;0;0;
99;1073741823;0;0;0;0;0;0;0;0;
100;1073741823;0;0;0;0;0;0;0;0;
101;1073741823;0;0;0;0;0;0;0;0;
102;1073741823;0;0;0;0;0;0;0;0;
103;1073741823;0;0;0;0;0;0;0;0;
104;1073741823;0;0;0;0;0;0;0;0;
105;1073741823;0;0;0;0;0;0;0;0;
106;1073741823;0;0;0;0;0;0;0;0;
107;1073741823;0;0;0;0;0;0;0;0;
108;1073741823;0;0;0;0;0;0;0;0;
109;1073741823;0;0;0;0;0;0;0;0;
110;1073741823;0;0;0;0;0;0;0;0;
111;1073741823;0;0;0;0;0;0;0;0;
112;1073741823;0;0;0;0;0;0;0;0;
113;1073741823;0;0;0;0;0;0;0;0;
114;1073741823;0;0;0;0;0;0;0;0;
115;1073741823;0;0;0;0;0;0;0;0;
116;1073741823;0;0;0;0;0;0;0;0;
117;1073741823;0;0;0;0;0;0;0;0;
118;1073741823;0;0;0;0;0;0;0;0;
119;1073741823;0;0;0;0;0;0;0;0;
120;1073741823;0;0;0;0;0;0;0;0;
121;1073741823;0;0;0;0;0;0;0;0;
122;1073741823;0;0;0;0;0;0;0;0;
123;1073741823;0;0;0;0;0;0;0;0;
124;1073741823;0;0;0;0;0;0;0;0;
125;1073741823;0;0;0;0;0;0;0;0;
126;1073741823;0;0;0;0;0;0;0;0;
127;1073741823;0;0;0;0;0;0;0;0;
128;1073741823;0;0;0;0;0;0;0;0;
129;25;3;0;0;0.1812542;0.7813275;0.3693157;0;0;
130;25;3;0;0;0.2871923;0.4700619;0.2520519;0;0;
131;15;2;0;0;0.3178102;0.1279493;0.1857077;0;0;
132;25;3;0;0;0.3995353;0.7873848;0.220259;0;0;
133;25;3;0;0;0.1632702;0.6972752;0.3885494;0;0;
134;15;2;0;0;0.4869758;0.1458102;0.2961295;0;0;
135;15;2;0;0;0.2731738;0.3417578;0.3273185;0;0;
136;15;2;0;0;0.5192395;0.1855247;0.2458283;0;0;
137;15;2;0;0;0.336291;0.1070301;0.149114;0;0;
138;15;2;0;0;0.4993382;0.1258935;0.2876832;0;0;
139;15;2;0;0;0.4887363;0.1515976;0.3763268;0;0;
140;15;2;0;0;0.9121967;0.2981835;0.1977578;0;0;
141;15;2;0;0;0.3313233;0.2901336;0.1480294;0;0;
142;25;3;0;0;0.3479631;0.7462008;0.1473583;0;0;
143;25;3;0;0;0.2900961;0.9012762;0.1856984;0;0;
144;35;4;0;0;0.2478602;0.2172556;0.1896571;0;0;
145;15;2;0;0;0.7283968;0.3459578;0.2497449;0;0;
146;25;3;0;0;0.267438;0.8036182;0.165068;0;0;
147;15;2;0;0;0.7551261;0.2818039;0.2462481;0;0;
148;15;2;0;0;0.6684922;0.3915209;0.3906899;0;0;
149;15;2;0;0;0.8002909;0.3395183;0.1526666;0;0;
150;15;2;0;0;0.3443285;0.3880671;0.2194524;0;0;
151;15;2;0;0;0.9611788;0.2530253;0.2058201;0;0;
152;15;2;0;0;0.6331805;0.1957898;0.3671917;0;0;
153;15;2;0;0;0.921795;0.1316099;0.3380618;0;0;
154;15;2;0;0;0.930014;0.116537;0.3939327;0;0;
155;25;3;0;0;0.2742291;0.2986428;0.247929;0;0;
156;25;3;0;0;0.2231969;0.2911003;0.3831748;0;0;
157;15;2;0;0;0.7149137;0.3962429;0.2228867;0;0;
158;35;4;0;0;0.5339396;0.1902001;0.3632977;0;0;
159;15;2;0;0;0.4315723;0.252372;0.3809297;0;0;
160;15;2;0;0;0.3052066;0.1476519;0.264576;0;0;
161;15;2;0;0;0.4599749;0.3105784;0.386638;0;0;
162;15;2;0;0;0.9401717;0.1868153;0.1878819;0;0;
163;15;2;0;0;0.494185;0.3512956;0.1926885;0;0;
164;15;2;0;0;0.7881091;0.2591898;0.2864697;0;0;
165;15;2;0;0;0.9424716;0.1802412;0.1538338;0;0;
166;25;3;0;0;0.2849008;0.3643064;0.1390977;0;0;
167;15;2;0;0;0.3157742;0.1104307;0.2955483;0;0;
168;35;4;0;0;0.3527457;0.4893083;0.5823449;0;0;
169;15;2;0;0;0.5811075;0.3511715;0.3664101;0;0;
170;50;5;0;0;0.3444431;0.1189516;0.7220196;0;0;
171;35;4;0;0;0.3051855;0.3321538;0.5220149;0;0;
172;25;3;0;0;0.1367215;0.9151235;0.3418926;0;0;
173;35;4;0;0;0.2178727;0.3155609;0.2856731;0;0;
174;15;2;0;0;0.4175179;0.2418394;0.3499718;0;0;
175;35;4;0;0;0.2412977;0.5772207;0.5250988;0;0;
176;50;5;0;0;0.251031;0.139981;0.2636963;0;0;
177;50;5;0;0;0.2248552;0.1193131;0.3710009;0;0;
178;25;3;0;0;0.113969;0.760893;0.3507244;0;0;
179;25;3;0;0;0.1305887;0.6924196;0.1912107;0;0;
